Long run on 2020-01-01: 18.78 miles at 10:15/mi, avg HR 143 bpm, elevation gain 73 ft. Location: Central Park. Weather was breezy. Perceived effort 5/10.
12.7 miles at 11:37 average pace through Central Park. Rainy conditions. Heart rate was elevated. Heart rate averaged around 166 bpm.
Race prep for half marathon. 17.0 miles at 5:37/mi. Working toward half PR. Calves were tight.
Week 10, day 5: Recovery run. 13.6 miles, 11:00/mi, 158 bpm avg HR. Ran at the forest preserve. Finished feeling fresh.
Morning fartlek in breezy conditions. Covered 19.3 miles at the greenway in 180 minutes. Felt effortless. Effort: 5/10.
Got out for a recovery today — 18.9 miles around the beach path. Pace was 11:39/mi. Heart rate was elevated. Weather was rainy.
Week 1, day 6: Interval run. 11.8 miles, 5:46/mi, 129 bpm avg HR. Ran at the hills. Heart rate was elevated.
Week 29, day 7: Race run. 10.7 miles, 7:05/mi, 157 bpm avg HR. Ran at the lake path. Felt surprisingly good.
Morning trail in rainy conditions. Covered 5.9 miles at the neighborhood in 65 minutes. Felt strong. Effort: 9/10.
8.4 miles at 8:10 average pace through the canal trail. Hot conditions. Felt strong. Heart rate averaged around 172 bpm.
Week 30, day 3: Race run. 5.3 miles, 6:42/mi, 146 bpm avg HR. Ran at the lake path. Finished feeling fresh.
Week 11, day 1: Race run. 10.1 miles, 7:19/mi, 139 bpm avg HR. Ran at the waterfront. Felt effortless.
3.3 miles at 9:39 average pace through the neighborhood. Rainy conditions. Felt effortless. Heart rate averaged around 175 bpm.
10.0 miles at 10:08 average pace through Riverside Park. Humid conditions. Felt strong. Heart rate averaged around 147 bpm.
5.4 miles at 11:37 average pace through the hills. Muggy conditions. Had to push through miles 8-10. Heart rate averaged around 143 bpm.
17.1 miles at 9:03 average pace through the waterfront. Breezy conditions. Breathing felt easy. Heart rate averaged around 149 bpm.
18.3 miles at 6:00 average pace through Riverside Park. Muggy conditions. Finished feeling fresh. Heart rate averaged around 147 bpm.
Training log: recovery — 4.7mi @ 10:24. Conditions: crisp. Notes: finished feeling fresh. Elevation gain: 302 ft.
Training log: trail — 16.2mi @ 11:25. Conditions: breezy. Notes: had to push through miles 8-10. Elevation gain: 24 ft.
Training log: fartlek — 18.8mi @ 7:36. Conditions: windy. Notes: legs felt heavy. Elevation gain: 287 ft.
15.8 miles at 9:37 average pace through the lake path. Rainy conditions. Calves were tight. Heart rate averaged around 150 bpm.
15.2 miles at 9:13 average pace through the track. Crisp conditions. Felt strong. Heart rate averaged around 167 bpm.
Morning long run in sunny conditions. Covered 5.7 miles at the waterfront in 57 minutes. Felt surprisingly good. Effort: 8/10.
Week 2, day 2: Recovery run. 18.1 miles, 11:13/mi, 148 bpm avg HR. Ran at the waterfront. Best run in weeks.
Morning race in rainy conditions. Covered 8.8 miles at the beach path in 58 minutes. Finished feeling fresh. Effort: 9/10.
18.8 miles at 6:16 average pace through the forest preserve. Rainy conditions. Heart rate was elevated. Heart rate averaged around 153 bpm.
Morning easy in hot conditions. Covered 6.0 miles at the treadmill in 56 minutes. Had to walk a bit. Effort: 7/10.
Week 1, day 1: Tempo run. 16.1 miles, 7:23/mi, 139 bpm avg HR. Ran at Central Park. Had to walk a bit.
Got out for a fartlek today — 18.1 miles around downtown. Pace was 8:37/mi. Mentally tough. Weather was windy.
Week 10, day 7: Tempo run. 19.9 miles, 8:09/mi, 145 bpm avg HR. Ran at downtown. Struggled early but finished well.
4.2 miles at 7:24 average pace through Riverside Park. Rainy conditions. Mentally tough. Heart rate averaged around 146 bpm.
10.7 miles at 7:31 average pace through the greenway. Muggy conditions. Calves were tight. Heart rate averaged around 135 bpm.
Training log: long run — 5.2mi @ 9:58. Conditions: hot. Notes: heart rate was elevated. Elevation gain: 61 ft.
Training log: fartlek — 5.5mi @ 7:50. Conditions: overcast. Notes: struggled early but finished well. Elevation gain: 528 ft.
Training log: trail — 5.3mi @ 11:31. Conditions: hot. Notes: legs felt heavy. Elevation gain: 495 ft.
Week 26, day 5: Long run run. 16.1 miles, 10:03/mi, 172 bpm avg HR. Ran at Riverside Park. Best run in weeks.
Got out for a long run today — 17.2 miles around the treadmill. Pace was 9:21/mi. Finished feeling fresh. Weather was rainy.
Morning fartlek in humid conditions. Covered 5.7 miles at the treadmill in 51 minutes. In the zone. Effort: 9/10.
Training log: fartlek — 7.0mi @ 8:45. Conditions: rainy. Notes: mentally tough. Elevation gain: 90 ft.
10.7 miles at 9:55 average pace through the trails. Breezy conditions. Legs felt heavy. Heart rate averaged around 150 bpm.
Training log: recovery — 3.5mi @ 11:27. Conditions: muggy. Notes: felt strong. Elevation gain: 359 ft.
11.7 miles at 6:01 average pace through the track. Windy conditions. Felt strong. Heart rate averaged around 154 bpm.
10.4 miles at 11:27 average pace through the neighborhood. Muggy conditions. Breathing felt easy. Heart rate averaged around 157 bpm.
Morning trail in muggy conditions. Covered 19.4 miles at the track in 207 minutes. Had to walk a bit. Effort: 6/10.
Week 26, day 1: Long run run. 18.3 miles, 9:59/mi, 144 bpm avg HR. Ran at downtown. Felt surprisingly good.
Morning long run in foggy conditions. Covered 8.6 miles at the neighborhood in 83 minutes. Felt effortless. Effort: 6/10.
Race prep for local 5K. 11.7 miles at 8:52/mi. Working toward sub-3 marathon. Best run in weeks.
Morning trail in perfect weather conditions. Covered 16.3 miles at the waterfront in 191 minutes. Legs felt heavy. Effort: 7/10.
Week 39, day 6: Trail run. 11.1 miles, 11:47/mi, 145 bpm avg HR. Ran at the treadmill. Had to push through miles 8-10.
Morning fartlek in crisp conditions. Covered 14.8 miles at Central Park in 118 minutes. Felt surprisingly good. Effort: 8/10.
Got out for a easy today — 12.9 miles around the greenway. Pace was 9:27/mi. In the zone. Weather was cold.
10.1 miles at 6:42 average pace through Riverside Park. Humid conditions. In the zone. Heart rate averaged around 168 bpm.
Got out for a race today — 18.5 miles around the beach path. Pace was 5:56/mi. Breathing felt easy. Weather was overcast.
Got out for a tempo today — 15.2 miles around the treadmill. Pace was 7:46/mi. Had to walk a bit. Weather was perfect weather.
Week 7, day 2: Long run run. 13.5 miles, 9:26/mi, 167 bpm avg HR. Ran at the waterfront. Struggled early but finished well.
Training log: recovery — 9.7mi @ 10:28. Conditions: muggy. Notes: best run in weeks. Elevation gain: 7 ft.
Morning race in hot conditions. Covered 4.2 miles at the neighborhood in 30 minutes. Felt surprisingly good. Effort: 7/10.
Got out for a race today — 15.3 miles around Riverside Park. Pace was 6:26/mi. Heart rate was elevated. Weather was windy.
15.5 miles at 6:57 average pace through downtown. Crisp conditions. Had to push through miles 8-10. Heart rate averaged around 169 bpm.
12.2 miles at 6:20 average pace through downtown. Windy conditions. Had to push through miles 8-10. Heart rate averaged around 141 bpm.
10.5 miles at 9:41 average pace through Central Park. Muggy conditions. Struggled early but finished well. Heart rate averaged around 153 bpm.
17.6 miles at 7:51 average pace through the canal trail. Crisp conditions. Heart rate was elevated. Heart rate averaged around 150 bpm.
Training log: long run — 12.2mi @ 9:58. Conditions: rainy. Notes: best run in weeks. Elevation gain: 714 ft.
Week 7, day 6: Recovery run. 18.9 miles, 11:01/mi, 177 bpm avg HR. Ran at the trails. Felt strong.
Training log: easy — 14.7mi @ 8:52. Conditions: sunny. Notes: calves were tight. Elevation gain: 170 ft.
Training log: race — 19.3mi @ 7:56. Conditions: overcast. Notes: breathing felt easy. Elevation gain: 569 ft.
Morning race in humid conditions. Covered 10.5 miles at downtown in 81 minutes. Had to walk a bit. Effort: 9/10.
7.8 miles at 11:30 average pace through downtown. Perfect weather conditions. Legs felt heavy. Heart rate averaged around 161 bpm.
Training log: easy — 8.0mi @ 9:16. Conditions: breezy. Notes: felt effortless. Elevation gain: 467 ft.
Morning fartlek in humid conditions. Covered 17.0 miles at the neighborhood in 147 minutes. Mentally tough. Effort: 8/10.
13.6 miles at 6:43 average pace through the track. Windy conditions. Had to walk a bit. Heart rate averaged around 172 bpm.
Got out for a recovery today — 16.4 miles around the canal trail. Pace was 11:06/mi. Struggled early but finished well. Weather was breezy.
Got out for a tempo today — 16.7 miles around the canal trail. Pace was 6:17/mi. Breathing felt easy. Weather was breezy.
Week 13, day 5: Race run. 7.2 miles, 6:48/mi, 182 bpm avg HR. Ran at the hills. Felt surprisingly good.
Got out for a long run today — 15.8 miles around Central Park. Pace was 9:24/mi. Legs felt heavy. Weather was crisp.
16.5 miles at 6:46 average pace through the treadmill. Perfect weather conditions. Calves were tight. Heart rate averaged around 148 bpm.
18.0 miles at 10:40 average pace through downtown. Foggy conditions. Best run in weeks. Heart rate averaged around 158 bpm.
Morning trail in crisp conditions. Covered 19.4 miles at the waterfront in 210 minutes. In the zone. Effort: 8/10.
Training log: long run — 4.6mi @ 10:28. Conditions: hot. Notes: had to walk a bit. Elevation gain: 575 ft.
13.3 miles at 9:10 average pace through the greenway. Cold conditions. In the zone. Heart rate averaged around 168 bpm.
8.6 miles at 7:24 average pace through the lake path. Humid conditions. Heart rate was elevated. Heart rate averaged around 168 bpm.
Week 6, day 5: Easy run. 14.0 miles, 9:39/mi, 183 bpm avg HR. Ran at downtown. Mentally tough.
Training log: fartlek — 11.4mi @ 8:05. Conditions: muggy. Notes: legs felt heavy. Elevation gain: 714 ft.
Morning easy in breezy conditions. Covered 19.3 miles at the forest preserve in 177 minutes. Heart rate was elevated. Effort: 5/10.
Week 18, day 6: Long run run. 12.5 miles, 10:40/mi, 143 bpm avg HR. Ran at the track. Felt tired from yesterday.
Week 23, day 1: Fartlek run. 4.4 miles, 8:45/mi, 125 bpm avg HR. Ran at the neighborhood. Felt strong.
Week 24, day 7: Race run. 15.1 miles, 7:15/mi, 180 bpm avg HR. Ran at the beach path. Felt strong.
Race prep for Boston Marathon. 5.4 miles at 8:08/mi. Working toward sub-3 marathon. Best run in weeks.
Week 16, day 3: Easy run. 17.2 miles, 9:00/mi, 178 bpm avg HR. Ran at Central Park. Felt surprisingly good.
Week 13, day 1: Tempo run. 9.1 miles, 8:16/mi, 160 bpm avg HR. Ran at Central Park. Legs felt heavy.
Training log: fartlek — 5.5mi @ 7:42. Conditions: windy. Notes: mentally tough. Elevation gain: 513 ft.
Morning recovery in hot conditions. Covered 19.9 miles at the forest preserve in 217 minutes. In the zone. Effort: 7/10.
Week 18, day 5: Recovery run. 13.0 miles, 11:13/mi, 181 bpm avg HR. Ran at Central Park. Felt tired from yesterday.
Week 4, day 2: Fartlek run. 19.9 miles, 8:03/mi, 163 bpm avg HR. Ran at Riverside Park. Felt strong.
Morning recovery in windy conditions. Covered 13.3 miles at the canal trail in 134 minutes. Felt effortless. Effort: 6/10.
Training log: race — 4.6mi @ 6:48. Conditions: rainy. Notes: felt strong. Elevation gain: 380 ft.
Morning interval in windy conditions. Covered 6.9 miles at the beach path in 50 minutes. Best run in weeks. Effort: 5/10.
Morning long run in perfect weather conditions. Covered 17.9 miles at the hills in 182 minutes. Calves were tight. Effort: 9/10.
Morning race in humid conditions. Covered 16.5 miles at the track in 118 minutes. Breathing felt easy. Effort: 6/10.
Training log: fartlek — 12.9mi @ 8:16. Conditions: rainy. Notes: felt surprisingly good. Elevation gain: 110 ft.
Got out for a race today — 11.0 miles around the canal trail. Pace was 6:55/mi. Felt tired from yesterday. Weather was windy.
Got out for a fartlek today — 4.2 miles around Riverside Park. Pace was 8:30/mi. Felt effortless. Weather was cold.
Training log: race — 11.9mi @ 7:05. Conditions: rainy. Notes: felt tired from yesterday. Elevation gain: 732 ft.
9.0 miles at 9:21 average pace through the forest preserve. Foggy conditions. Calves were tight. Heart rate averaged around 165 bpm.
Training log: race — 18.4mi @ 7:33. Conditions: overcast. Notes: mentally tough. Elevation gain: 166 ft.
Week 13, day 6: Easy run. 5.2 miles, 9:45/mi, 128 bpm avg HR. Ran at the neighborhood. Had to walk a bit.
Training log: easy — 14.6mi @ 9:32. Conditions: muggy. Notes: mentally tough. Elevation gain: 636 ft.
Morning trail in hot conditions. Covered 6.2 miles at the hills in 73 minutes. In the zone. Effort: 9/10.
12.0 miles at 6:59 average pace through the waterfront. Windy conditions. Struggled early but finished well. Heart rate averaged around 168 bpm.
Morning tempo in windy conditions. Covered 11.9 miles at the forest preserve in 93 minutes. Mentally tough. Effort: 6/10.
Got out for a easy today — 6.7 miles around the forest preserve. Pace was 9:54/mi. Had to push through miles 8-10. Weather was humid.
Training log: fartlek — 8.9mi @ 8:11. Conditions: windy. Notes: in the zone. Elevation gain: 526 ft.
8.3 miles at 9:26 average pace through the track. Windy conditions. Struggled early but finished well. Heart rate averaged around 164 bpm.
Training log: trail — 8.2mi @ 11:58. Conditions: muggy. Notes: had to walk a bit. Elevation gain: 280 ft.
Morning easy in muggy conditions. Covered 8.1 miles at the track in 75 minutes. Finished feeling fresh. Effort: 7/10.
11.7 miles at 8:50 average pace through Central Park. Humid conditions. In the zone. Heart rate averaged around 144 bpm.
Got out for a fartlek today — 15.4 miles around the track. Pace was 8:09/mi. Felt effortless. Weather was muggy.
Got out for a trail today — 9.1 miles around Central Park. Pace was 11:05/mi. Finished feeling fresh. Weather was muggy.
14.1 miles at 7:05 average pace through Central Park. Hot conditions. Finished feeling fresh. Heart rate averaged around 158 bpm.
Got out for a interval today — 5.3 miles around the hills. Pace was 7:09/mi. Felt strong. Weather was sunny.
Got out for a interval today — 10.6 miles around the treadmill. Pace was 6:45/mi. Heart rate was elevated. Weather was sunny.
Got out for a interval today — 17.2 miles around downtown. Pace was 6:32/mi. In the zone. Weather was hot.
Training log: fartlek — 16.2mi @ 8:45. Conditions: foggy. Notes: mentally tough. Elevation gain: 44 ft.
Week 1, day 4: Interval run. 15.8 miles, 6:39/mi, 136 bpm avg HR. Ran at the canal trail. Finished feeling fresh.
Training log: race — 13.7mi @ 6:36. Conditions: hot. Notes: felt strong. Elevation gain: 15 ft.
Training log: recovery — 10.8mi @ 10:52. Conditions: hot. Notes: heart rate was elevated. Elevation gain: 661 ft.
18.7 miles at 7:52 average pace through the canal trail. Breezy conditions. Felt surprisingly good. Heart rate averaged around 143 bpm.
14.0 miles at 11:40 average pace through the trails. Breezy conditions. Struggled early but finished well. Heart rate averaged around 171 bpm.
Got out for a interval today — 10.9 miles around the lake path. Pace was 7:00/mi. In the zone. Weather was windy.
Got out for a trail today — 19.7 miles around Riverside Park. Pace was 12:04/mi. Had to walk a bit. Weather was humid.
Got out for a race today — 12.6 miles around downtown. Pace was 6:49/mi. Legs felt heavy. Weather was cold.
Morning interval in humid conditions. Covered 13.5 miles at the forest preserve in 82 minutes. Mentally tough. Effort: 6/10.
Training log: tempo — 10.6mi @ 7:42. Conditions: muggy. Notes: calves were tight. Elevation gain: 340 ft.
Training log: long run — 12.6mi @ 9:20. Conditions: windy. Notes: in the zone. Elevation gain: 389 ft.
Morning trail in crisp conditions. Covered 11.9 miles at the track in 127 minutes. Had to push through miles 8-10. Effort: 7/10.
Got out for a recovery today — 14.7 miles around the trails. Pace was 11:18/mi. Struggled early but finished well. Weather was perfect weather.
Got out for a interval today — 8.4 miles around the lake path. Pace was 5:25/mi. Legs felt heavy. Weather was sunny.
Morning trail in rainy conditions. Covered 18.0 miles at Riverside Park in 207 minutes. Felt surprisingly good. Effort: 7/10.
Morning fartlek in rainy conditions. Covered 19.9 miles at the forest preserve in 173 minutes. Had to walk a bit. Effort: 7/10.
Got out for a tempo today — 6.0 miles around Riverside Park. Pace was 6:48/mi. Felt tired from yesterday. Weather was cold.
Morning interval in breezy conditions. Covered 16.8 miles at the greenway in 123 minutes. Mentally tough. Effort: 6/10.
Week 50, day 5: Easy run. 10.7 miles, 8:47/mi, 157 bpm avg HR. Ran at the lake path. Best run in weeks.
18.4 miles at 10:39 average pace through the track. Cold conditions. In the zone. Heart rate averaged around 145 bpm.
Got out for a interval today — 10.0 miles around the hills. Pace was 7:09/mi. Felt effortless. Weather was breezy.
Morning fartlek in overcast conditions. Covered 3.3 miles at the treadmill in 29 minutes. In the zone. Effort: 9/10.
Week 2, day 3: Recovery run. 4.4 miles, 11:15/mi, 151 bpm avg HR. Ran at the beach path. Struggled early but finished well.
Training log: recovery — 10.5mi @ 11:10. Conditions: rainy. Notes: in the zone. Elevation gain: 716 ft.
16.4 miles at 6:56 average pace through the trails. Humid conditions. Felt surprisingly good. Heart rate averaged around 147 bpm.
Week 26, day 6: Trail run. 14.3 miles, 11:05/mi, 178 bpm avg HR. Ran at the hills. Heart rate was elevated.
16.5 miles at 7:17 average pace through the forest preserve. Crisp conditions. Struggled early but finished well. Heart rate averaged around 152 bpm.
Got out for a trail today — 8.5 miles around the hills. Pace was 11:31/mi. Calves were tight. Weather was humid.
Week 41, day 1: Recovery run. 7.2 miles, 10:49/mi, 134 bpm avg HR. Ran at the beach path. Calves were tight.
Morning recovery in perfect weather conditions. Covered 17.3 miles at the forest preserve in 188 minutes. Legs felt heavy. Effort: 8/10.
7.3 miles at 8:56 average pace through the beach path. Muggy conditions. Finished feeling fresh. Heart rate averaged around 171 bpm.
Got out for a interval today — 14.7 miles around the trails. Pace was 7:13/mi. Had to walk a bit. Weather was perfect weather.
10.8 miles at 9:37 average pace through the lake path. Hot conditions. Had to push through miles 8-10. Heart rate averaged around 149 bpm.
Week 46, day 3: Interval run. 3.1 miles, 7:20/mi, 144 bpm avg HR. Ran at the waterfront. In the zone.
Got out for a trail today — 18.4 miles around the greenway. Pace was 10:49/mi. Calves were tight. Weather was windy.
3.3 miles at 6:51 average pace through downtown. Humid conditions. Felt surprisingly good. Heart rate averaged around 160 bpm.
Got out for a trail today — 7.7 miles around the waterfront. Pace was 11:58/mi. Calves were tight. Weather was muggy.
6.8 miles at 9:16 average pace through the waterfront. Muggy conditions. Felt surprisingly good. Heart rate averaged around 136 bpm.
Week 34, day 7: Long run run. 4.1 miles, 10:33/mi, 121 bpm avg HR. Ran at the track. Had to walk a bit.
4.6 miles at 7:54 average pace through Riverside Park. Overcast conditions. Felt surprisingly good. Heart rate averaged around 167 bpm.
Week 11, day 6: Easy run. 16.9 miles, 9:25/mi, 144 bpm avg HR. Ran at the neighborhood. Felt strong.
17.2 miles at 7:00 average pace through Central Park. Cold conditions. Breathing felt easy. Heart rate averaged around 173 bpm.
12.5 miles at 7:01 average pace through Riverside Park. Sunny conditions. Best run in weeks. Heart rate averaged around 137 bpm.
Training log: interval — 10.1mi @ 6:09. Conditions: hot. Notes: felt surprisingly good. Elevation gain: 39 ft.
19.5 miles at 8:30 average pace through the beach path. Hot conditions. Calves were tight. Heart rate averaged around 142 bpm.
Week 8, day 3: Recovery run. 4.0 miles, 11:16/mi, 136 bpm avg HR. Ran at the lake path. Breathing felt easy.
Training log: interval — 5.6mi @ 6:00. Conditions: perfect weather. Notes: struggled early but finished well. Elevation gain: 81 ft.
Training log: long run — 4.8mi @ 9:34. Conditions: windy. Notes: mentally tough. Elevation gain: 114 ft.
11.5 miles at 10:32 average pace through Central Park. Muggy conditions. Had to push through miles 8-10. Heart rate averaged around 166 bpm.
10.5 miles at 9:40 average pace through the trails. Rainy conditions. Finished feeling fresh. Heart rate averaged around 139 bpm.
Training log: race — 6.9mi @ 6:44. Conditions: breezy. Notes: felt surprisingly good. Elevation gain: 736 ft.
Morning tempo in windy conditions. Covered 5.3 miles at downtown in 40 minutes. Had to walk a bit. Effort: 5/10.
Race prep for Chicago Marathon. 4.0 miles at 6:56/mi. Working toward sub-4 marathon. Had to walk a bit.
Week 9, day 6: Fartlek run. 19.3 miles, 8:04/mi, 143 bpm avg HR. Ran at the forest preserve. Mentally tough.
Week 40, day 2: Long run run. 19.5 miles, 10:13/mi, 165 bpm avg HR. Ran at downtown. Breathing felt easy.
Training log: easy — 9.2mi @ 9:43. Conditions: perfect weather. Notes: felt tired from yesterday. Elevation gain: 248 ft.
Race prep for New York Marathon. 3.4 miles at 11:00/mi. Working toward sub-4 marathon. Finished feeling fresh.
Got out for a fartlek today — 3.3 miles around the track. Pace was 8:14/mi. Felt effortless. Weather was cold.
18.6 miles at 11:43 average pace through the waterfront. Rainy conditions. Heart rate was elevated. Heart rate averaged around 139 bpm.
10.2 miles at 6:23 average pace through the neighborhood. Hot conditions. Struggled early but finished well. Heart rate averaged around 149 bpm.
Morning tempo in windy conditions. Covered 12.0 miles at the neighborhood in 96 minutes. Mentally tough. Effort: 6/10.
Training log: recovery — 8.4mi @ 10:21. Conditions: overcast. Notes: calves were tight. Elevation gain: 59 ft.
Morning trail in overcast conditions. Covered 6.8 miles at the beach path in 82 minutes. Struggled early but finished well. Effort: 6/10.
Got out for a tempo today — 4.4 miles around the neighborhood. Pace was 7:25/mi. Calves were tight. Weather was muggy.
Training log: interval — 15.5mi @ 6:19. Conditions: crisp. Notes: breathing felt easy. Elevation gain: 719 ft.
6.5 miles at 11:46 average pace through Central Park. Breezy conditions. In the zone. Heart rate averaged around 157 bpm.
Morning easy in windy conditions. Covered 13.9 miles at the greenway in 130 minutes. Felt strong. Effort: 5/10.
18.6 miles at 9:32 average pace through downtown. Hot conditions. Finished feeling fresh. Heart rate averaged around 162 bpm.
Morning tempo in windy conditions. Covered 12.1 miles at the treadmill in 95 minutes. Felt tired from yesterday. Effort: 6/10.
Morning easy in perfect weather conditions. Covered 15.1 miles at the waterfront in 145 minutes. Struggled early but finished well. Effort: 7/10.
Week 40, day 1: Interval run. 10.2 miles, 6:57/mi, 150 bpm avg HR. Ran at the lake path. Heart rate was elevated.
Training log: long run — 4.9mi @ 9:48. Conditions: rainy. Notes: felt tired from yesterday. Elevation gain: 709 ft.
Morning recovery in windy conditions. Covered 15.3 miles at the neighborhood in 170 minutes. Felt surprisingly good. Effort: 6/10.
Week 36, day 4: Recovery run. 12.0 miles, 11:45/mi, 124 bpm avg HR. Ran at Central Park. Heart rate was elevated.
Week 31, day 3: Trail run. 16.1 miles, 10:44/mi, 146 bpm avg HR. Ran at the waterfront. Finished feeling fresh.
Got out for a interval today — 19.0 miles around the treadmill. Pace was 6:40/mi. Felt surprisingly good. Weather was muggy.
Morning easy in foggy conditions. Covered 3.7 miles at the waterfront in 36 minutes. Felt strong. Effort: 5/10.
Training log: tempo — 12.8mi @ 8:11. Conditions: windy. Notes: had to push through miles 8-10. Elevation gain: 611 ft.
Morning recovery in perfect weather conditions. Covered 15.0 miles at Riverside Park in 167 minutes. Felt tired from yesterday. Effort: 7/10.
Got out for a easy today — 7.8 miles around the treadmill. Pace was 9:43/mi. Mentally tough. Weather was windy.
7.0 miles at 7:10 average pace through the forest preserve. Humid conditions. Best run in weeks. Heart rate averaged around 163 bpm.
Morning tempo in perfect weather conditions. Covered 7.2 miles at the forest preserve in 58 minutes. Felt strong. Effort: 7/10.
Morning tempo in breezy conditions. Covered 12.9 miles at Riverside Park in 100 minutes. Heart rate was elevated. Effort: 7/10.
Morning interval in windy conditions. Covered 18.0 miles at the canal trail in 110 minutes. Calves were tight. Effort: 9/10.
Got out for a easy today — 13.8 miles around the track. Pace was 9:05/mi. Heart rate was elevated. Weather was windy.
Training log: interval — 17.1mi @ 6:22. Conditions: muggy. Notes: mentally tough. Elevation gain: 635 ft.
Got out for a recovery today — 14.5 miles around the trails. Pace was 11:00/mi. Best run in weeks. Weather was breezy.
Got out for a easy today — 16.8 miles around Central Park. Pace was 9:26/mi. Had to push through miles 8-10. Weather was humid.
11.8 miles at 6:58 average pace through the lake path. Breezy conditions. Calves were tight. Heart rate averaged around 140 bpm.
Got out for a trail today — 3.7 miles around Central Park. Pace was 11:21/mi. Felt strong. Weather was overcast.
Week 24, day 5: Race run. 6.8 miles, 6:58/mi, 136 bpm avg HR. Ran at the track. In the zone.
9.6 miles at 7:28 average pace through the forest preserve. Muggy conditions. Finished feeling fresh. Heart rate averaged around 137 bpm.
5.2 miles at 6:47 average pace through the hills. Foggy conditions. Felt tired from yesterday. Heart rate averaged around 147 bpm.
Got out for a long run today — 6.3 miles around the treadmill. Pace was 9:18/mi. Breathing felt easy. Weather was cold.
Week 5, day 3: Tempo run. 11.1 miles, 8:01/mi, 145 bpm avg HR. Ran at the neighborhood. Felt surprisingly good.
Got out for a fartlek today — 17.2 miles around the greenway. Pace was 8:39/mi. Felt strong. Weather was perfect weather.
19.0 miles at 6:30 average pace through the beach path. Hot conditions. Struggled early but finished well. Heart rate averaged around 146 bpm.
Training log: interval — 4.0mi @ 6:32. Conditions: rainy. Notes: heart rate was elevated. Elevation gain: 770 ft.
19.3 miles at 6:39 average pace through the trails. Foggy conditions. Had to walk a bit. Heart rate averaged around 143 bpm.
Race prep for half marathon. 6.7 miles at 9:09/mi. Working toward first 5K. Felt tired from yesterday.
Training log: recovery — 9.2mi @ 10:51. Conditions: muggy. Notes: calves were tight. Elevation gain: 401 ft.
Got out for a long run today — 3.8 miles around the treadmill. Pace was 10:31/mi. Had to push through miles 8-10. Weather was humid.
Week 46, day 1: Tempo run. 19.6 miles, 6:26/mi, 155 bpm avg HR. Ran at the hills. Felt tired from yesterday.
Training log: interval — 16.9mi @ 6:13. Conditions: cold. Notes: heart rate was elevated. Elevation gain: 712 ft.
Week 5, day 3: Fartlek run. 4.5 miles, 8:49/mi, 170 bpm avg HR. Ran at the trails. Mentally tough.
Training log: long run — 13.3mi @ 11:03. Conditions: perfect weather. Notes: had to push through miles 8-10. Elevation gain: 745 ft.
Morning interval in muggy conditions. Covered 4.9 miles at the canal trail in 38 minutes. In the zone. Effort: 9/10.
Training log: fartlek — 11.4mi @ 8:22. Conditions: rainy. Notes: felt tired from yesterday. Elevation gain: 229 ft.
Got out for a long run today — 4.1 miles around the treadmill. Pace was 9:26/mi. Struggled early but finished well. Weather was hot.
Training log: trail — 17.6mi @ 11:41. Conditions: hot. Notes: mentally tough. Elevation gain: 683 ft.
Morning tempo in hot conditions. Covered 19.7 miles at the waterfront in 153 minutes. Mentally tough. Effort: 6/10.
Got out for a interval today — 3.9 miles around the hills. Pace was 6:59/mi. In the zone. Weather was rainy.
Training log: tempo — 5.2mi @ 7:42. Conditions: sunny. Notes: had to walk a bit. Elevation gain: 339 ft.
Training log: trail — 12.9mi @ 10:53. Conditions: foggy. Notes: finished feeling fresh. Elevation gain: 69 ft.
Morning trail in breezy conditions. Covered 18.5 miles at the beach path in 194 minutes. Had to walk a bit. Effort: 7/10.
Week 29, day 1: Recovery run. 12.2 miles, 11:34/mi, 165 bpm avg HR. Ran at the forest preserve. Had to walk a bit.
Week 40, day 6: Interval run. 14.9 miles, 6:55/mi, 179 bpm avg HR. Ran at Central Park. Had to walk a bit.
Training log: race — 10.8mi @ 6:31. Conditions: humid. Notes: mentally tough. Elevation gain: 548 ft.
Week 40, day 6: Trail run. 15.4 miles, 11:00/mi, 125 bpm avg HR. Ran at the forest preserve. Finished feeling fresh.
Training log: tempo — 13.6mi @ 8:24. Conditions: humid. Notes: had to push through miles 8-10. Elevation gain: 114 ft.
Got out for a interval today — 16.2 miles around the waterfront. Pace was 7:00/mi. Struggled early but finished well. Weather was foggy.
Morning trail in overcast conditions. Covered 15.7 miles at the waterfront in 178 minutes. Felt effortless. Effort: 7/10.
Morning long run in perfect weather conditions. Covered 7.5 miles at the lake path in 72 minutes. Felt tired from yesterday. Effort: 8/10.
Got out for a trail today — 12.2 miles around the waterfront. Pace was 11:20/mi. Legs felt heavy. Weather was perfect weather.
Race prep for track 10K. 16.3 miles at 7:13/mi. Working toward sub-3 marathon. Felt tired from yesterday.
Got out for a race today — 3.9 miles around the greenway. Pace was 7:17/mi. Breathing felt easy. Weather was muggy.
Training log: interval — 13.5mi @ 6:36. Conditions: humid. Notes: breathing felt easy. Elevation gain: 299 ft.
Morning interval in hot conditions. Covered 15.1 miles at the treadmill in 93 minutes. Had to push through miles 8-10. Effort: 7/10.
12.9 miles at 7:50 average pace through the canal trail. Humid conditions. Struggled early but finished well. Heart rate averaged around 170 bpm.
Week 43, day 5: Trail run. 8.3 miles, 11:07/mi, 145 bpm avg HR. Ran at the waterfront. Calves were tight.
